Time,Bms_Life,SumVoltage,Current,SOC,ChgMOS,DisChgMOS,SerialNum,TempNum,RemainCap,MaxV,MaxV_No,MinV,MinV_No,MaxT,MaxT_No,MinT,MinT_No,CellV_1,CellV_2,CellV_3,CellV_4,CellV_5,CellV_6,CellV_7,CellV_8,CellV_9,CellV_10,CellV_11,CellV_12,CellV_13,CellV_14,CellV_15,CellV_16,Temp_1,Temp_2,ErrCode1,ErrCode2,ErrCode3,ErrCode4,ErrCode5,ErrCode6,ErrCode7,ErrCode8,CycleTime,DI1,DI2,DI3,DI4,DO1,DO2,DO3,DO4,BoardNum,SOH,BalanceWord
7:32:31 pm,88,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.329,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:33 pm,89,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.329,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:34 pm,90,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,25,1,25,1,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.329,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:35 pm,91,53.1,0,73,ON,ON,16,2,10.95,3.33,2,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:36 pm,93,53.1,0,73,ON,ON,16,2,10.95,3.33,2,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:38 pm,95,53.1,0,73,ON,ON,16,2,10.95,3.33,2,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:40 pm,96,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:42 pm,97,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.329,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.329,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:43 pm,98,53.1,0,73,ON,ON,16,2,10.95,3.33,2,3.292,7,27,1,25,2,3.33,3.33,3.33,3.328,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.329,3.33,3.329,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:44 pm,99,53.1,0,73,ON,ON,16,2,10.95,3.33,2,3.292,7,26,1,25,2,3.329,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:45 pm,100,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:46 pm,102,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.33,3.33,3.33,3.329,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.329,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:47 pm,103,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.329,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.329,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:49 pm,104,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.328,3.33,3.328,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:50 pm,105,53.1,0,73,ON,ON,16,2,10.95,3.33,2,3.292,7,26,1,25,2,3.329,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.328,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:51 pm,106,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.329,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.329,3.33,3.33,3.329,3.292,25,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:52 pm,108,53.1,0,73,ON,ON,16,2,10.95,3.33,2,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.329,3.292,25,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:54 pm,109,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.329,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.329,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
