Time,Bms_Life,SumVoltage,Current,SOC,ChgMOS,DisChgMOS,SerialNum,TempNum,RemainCap,MaxV,MaxV_No,MinV,MinV_No,MaxT,MaxT_No,MinT,MinT_No,CellV_1,CellV_2,CellV_3,CellV_4,CellV_5,CellV_6,CellV_7,CellV_8,CellV_9,CellV_10,CellV_11,CellV_12,CellV_13,CellV_14,CellV_15,CellV_16,Temp_1,Temp_2,ErrCode1,ErrCode2,ErrCode3,ErrCode4,ErrCode5,ErrCode6,ErrCode7,ErrCode8,CycleTime,DI1,DI2,DI3,DI4,DO1,DO2,DO3,DO4,BoardNum,SOH,BalanceWord
6:54:18 pm,23,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:20 pm,25,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.302,3.302,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:21 pm,26,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:23 pm,28,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:24 pm,29,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:25 pm,30,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.301,3.302,3.302,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:26 pm,31,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.302,3.302,3.301,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:27 pm,32,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:28 pm,34,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:30 pm,35,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:31 pm,36,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:32 pm,37,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:33 pm,38,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:34 pm,39,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:35 pm,40,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:36 pm,41,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:37 pm,43,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:39 pm,44,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:40 pm,45,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:41 pm,46,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.302,3.302,3.302,3.301,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:42 pm,47,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:43 pm,48,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:45 pm,50,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:46 pm,51,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:47 pm,52,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:48 pm,53,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:49 pm,55,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:50 pm,56,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:53 pm,57,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:55 pm,60,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:56 pm,61,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:57 pm,62,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:58 pm,63,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:59 pm,64,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:55:00 pm,65,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:55:02 pm,66,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.301,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:55:03 pm,67,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
